"","adm1_en","adm1_code","adm2_en","adm2_code","district_PSLM","district_PSLM_num","variable","value"
"2384","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"share_urban","0.098156042"
"2385","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"share_urban","0.010599528"
"2386","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"share_urban","0.096297719"
"2387","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"share_urban","0.065587774"
"2388","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"share_urban","0.16955592"
"2389","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"share_urban","0"
"2390","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"share_urban","0"
"2391","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"share_urban","0.21075162"
"2392","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"share_urban","0"
"2393","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"share_urban","0.45025456"
"2394","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"share_urban","0"
"2395","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"share_urban","0"
"2396","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"share_urban","0.15010054"
"2397","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"share_urban","0.29489771"
"2398","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"share_urban","0.13067445"
"2399","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"share_urban","0"
"2400","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"share_urban","0.044316269"
"2401","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"share_rural","0.78017527"
"2402","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"share_rural","1"
"2403","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"share_rural","0.96251637"
"2404","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"share_rural","1"
"2405","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"share_rural","1"
"2406","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"share_rural","0.79892677"
"2407","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"share_rural","0.88995951"
"2408","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"share_rural","0.78846329"
"2409","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"share_rural","0.87886143"
"2410","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"share_rural","0.87480283"
"2411","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"share_rural","1"
"2412","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"share_rural","0.84177917"
"2413","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"share_rural","0.83656859"
"2414","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"share_rural","1"
"2415","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"share_rural","1"
"2416","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"share_rural","0.90184397"
"2417","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"share_rural","0.98940051"
"2418","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"share_rural","0.90370226"
"2419","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"share_rural","0.93441224"
"2420","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"share_rural","0.8304441"
"2421","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"share_rural","1"
"2422","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"share_rural","0.99999994"
"2423","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"share_rural","0.78924835"
"2424","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"share_rural","1"
"2425","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"share_rural","0.54974544"
"2426","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"share_rural","0.99999994"
"2427","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"share_rural","1"
"2428","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"share_rural","0.84989947"
"2429","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"share_rural","0.70510232"
"2430","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"share_rural","0.86932558"
"2431","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"share_rural","1"
"2432","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"share_rural","0.95568371"
"2433","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"girls_primary_str","28.990343326049"
"2434","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"girls_primary_str",NA
"2435","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"girls_primary_str","28.4609356589474"
"2436","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"girls_primary_str","31.3292772654867"
"2437","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"girls_primary_str","62.2838710566038"
"2438","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"girls_primary_str","42.9827296814904"
"2439","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"girls_primary_str","37.7052876932515"
"2440","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"girls_primary_str","39.6478981519608"
"2441","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"girls_primary_str","42.5171673670886"
"2442","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"girls_primary_str","31.4539963597015"
"2443","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"girls_primary_str","24.2856634935975"
"2444","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"girls_primary_str",NA
"2445","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"girls_primary_str","39.3194169040892"
"2446","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"girls_primary_str","39.7196787309237"
"2447","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"girls_primary_str",NA
"2448","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"girls_primary_str","31.0446154025157"
"2449","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"girls_primary_str","50.0118478292079"
"2450","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"girls_primary_str","41.5642275525114"
"2451","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"girls_primary_str","34.2035240585875"
"2452","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"girls_primary_str","44.6481404871795"
"2453","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"girls_primary_str",NA
"2454","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"girls_primary_str",NA
"2455","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"girls_primary_str","43.5086836746988"
"2456","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"girls_primary_str",NA
"2457","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"girls_primary_str","54.6285122790055"
"2458","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"girls_primary_str","44.50517454"
"2459","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"girls_primary_str",NA
"2460","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"girls_primary_str","41.2198347494145"
"2461","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"girls_primary_str","57.7373649783133"
"2462","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"girls_primary_str","41.2503456893939"
"2463","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"girls_primary_str","49.2717391304348"
"2464","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"girls_primary_str","54.4466279170306"
"2465","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"girls_middle_str","14.7372769823529"
"2466","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"girls_middle_str",NA
"2467","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"girls_middle_str","10.0067001440909"
"2468","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"girls_middle_str","8.59705882352941"
"2469","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"girls_middle_str","30.83666662"
"2470","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"girls_middle_str","15.0520770234043"
"2471","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"girls_middle_str","14.2143738666667"
"2472","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"girls_middle_str","13.3474516203125"
"2473","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"girls_middle_str","14.82000007"
"2474","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"girls_middle_str","13.2839623150943"
"2475","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"girls_middle_str","14.725499116129"
"2476","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"girls_middle_str",NA
"2477","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"girls_middle_str","13.6933862805556"
"2478","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"girls_middle_str","9.46428571428571"
"2479","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"girls_middle_str",NA
"2480","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"girls_middle_str","13.4915872466667"
"2481","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"girls_middle_str","39.7900181826923"
"2482","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"girls_middle_str","21.3103436766667"
"2483","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"girls_middle_str","10.9174473016393"
"2484","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"girls_middle_str","20.3573082194444"
"2485","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"girls_middle_str",NA
"2486","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"girls_middle_str",NA
"2487","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"girls_middle_str","20.0069312644445"
"2488","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"girls_middle_str",NA
"2489","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"girls_middle_str","17.2244039761905"
"2490","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"girls_middle_str","16.2044444733333"
"2491","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"girls_middle_str",NA
"2492","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"girls_middle_str","25.3335448555556"
"2493","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"girls_middle_str","24.674732722449"
"2494","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"girls_middle_str","11.0846938785714"
"2495","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"girls_middle_str",NA
"2496","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"girls_middle_str","42.5972224"
"2497","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"girls_high_str","23.5597314234043"
"2498","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"girls_high_str",NA
"2499","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"girls_high_str","18.0759937829787"
"2500","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"girls_high_str","17.2809316857143"
"2501","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"girls_high_str","42.5153350434783"
"2502","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"girls_high_str","38.0356173761905"
"2503","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"girls_high_str","23.1926798125"
"2504","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"girls_high_str","21.0753213730769"
"2505","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"girls_high_str","43.4978837777778"
"2506","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"girls_high_str","29.960880945098"
"2507","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"girls_high_str","32.2524585357143"
"2508","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"girls_high_str",NA
"2509","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"girls_high_str","25.422433516129"
"2510","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"girls_high_str","12.125"
"2511","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"girls_high_str",NA
"2512","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"girls_high_str","29.693223975"
"2513","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"girls_high_str","49.0304474090909"
"2514","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"girls_high_str","36.06773659375"
"2515","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"girls_high_str","23.3612328814815"
"2516","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"girls_high_str","40.3711452202898"
"2517","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"girls_high_str",NA
"2518","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"girls_high_str",NA
"2519","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"girls_high_str","39.4601472222222"
"2520","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"girls_high_str",NA
"2521","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"girls_high_str","32.9948274516667"
"2522","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"girls_high_str","27.3644441"
"2523","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"girls_high_str",NA
"2524","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"girls_high_str","47.8601236785714"
"2525","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"girls_high_str","39.5446916756757"
"2526","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"girls_high_str","20.4537597555556"
"2527","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"girls_high_str",NA
"2528","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"girls_high_str","61.5588522307692"
"2529","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"boys_primary_str","30.3893072428004"
"2530","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"boys_primary_str",NA
"2531","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"boys_primary_str","33.5543327626728"
"2532","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"boys_primary_str","37.0738602992126"
"2533","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"boys_primary_str","56.6037157557604"
"2534","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"boys_primary_str","38.0282396433757"
"2535","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"boys_primary_str","35.1177420945378"
"2536","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"boys_primary_str","39.0404317831021"
"2537","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"boys_primary_str","48.2385178413462"
"2538","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"boys_primary_str","29.6331371215986"
"2539","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"boys_primary_str","36.5143562237443"
"2540","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"boys_primary_str",NA
"2541","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"boys_primary_str","41.290940031746"
"2542","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"boys_primary_str","34.0807373784861"
"2543","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"boys_primary_str","32"
"2544","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"boys_primary_str","34.418512959217"
"2545","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"boys_primary_str","50.2923871780822"
"2546","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"boys_primary_str","41.6501849401198"
"2547","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"boys_primary_str","34.4404739263941"
"2548","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"boys_primary_str","41.7879437405577"
"2549","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"boys_primary_str",NA
"2550","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"boys_primary_str",NA
"2551","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"boys_primary_str","40.2065319723971"
"2552","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"boys_primary_str","43"
"2553","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"boys_primary_str","45.3936187701342"
"2554","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"boys_primary_str","54.4666849360731"
"2555","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"boys_primary_str",NA
"2556","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"boys_primary_str","41.609603066087"
"2557","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"boys_primary_str","54.8497900095238"
"2558","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"boys_primary_str","37.6062664057971"
"2559","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"boys_primary_str","48.2097221416667"
"2560","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"boys_primary_str","57.910102221519"
"2561","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"boys_middle_str","14.5419318314607"
"2562","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"boys_middle_str",NA
"2563","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"boys_middle_str","15.9043527015625"
"2564","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"boys_middle_str","8.32269845666667"
"2565","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"boys_middle_str","25.048428354717"
"2566","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"boys_middle_str","17.5330637867925"
"2567","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"boys_middle_str","16.8830635288462"
"2568","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"boys_middle_str","11.9866074699091"
"2569","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"boys_middle_str","20.5401359190476"
"2570","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"boys_middle_str","13.9637446075758"
"2571","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"boys_middle_str","15.0568811617021"
"2572","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"boys_middle_str",NA
"2573","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"boys_middle_str","17.0535978933333"
"2574","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"boys_middle_str","6.44415205614035"
"2575","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"boys_middle_str",NA
"2576","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"boys_middle_str","16.7343216622642"
"2577","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"boys_middle_str","26.0416665733333"
"2578","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"boys_middle_str","21.5762315655172"
"2579","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"boys_middle_str","12.4277649850467"
"2580","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"boys_middle_str","25.1205461435294"
"2581","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"boys_middle_str",NA
"2582","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"boys_middle_str",NA
"2583","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"boys_middle_str","17.489733212766"
"2584","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"boys_middle_str",NA
"2585","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"boys_middle_str","22.2270553384615"
"2586","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"boys_middle_str","14.8616814458333"
"2587","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"boys_middle_str",NA
"2588","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"boys_middle_str","23.6778623573333"
"2589","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"boys_middle_str","19.90775775"
